"date","close","volume","open","high","low"
"2016/03/07","205.2900","5331097.0000","197.6800","209.7000","197.4000"
"2016/03/04","201.0400","6479858.0000","198.0000","204.0300","197.5001"
"2016/03/03","195.7400","4822993.0000","188.2800","197.4200","184.2200"
"2016/03/02","188.3400","4858631.0000","183.7300","188.5200","181.5000"
"2016/03/01","186.3500","6695704.0000","194.2500","195.9484","182.7000"
"2016/02/29","191.9300","4495402.0000","192.4000","196.3500","189.2220"
"2016/02/26","190.3400","6054061.0000","188.7000","192.0000","185.0000"
"2016/02/25","187.4300","5727008.0000","178.6500","188.5192","175.2000"
"2016/02/24","179.0000","5385369.0000","172.7500","179.5000","167.8400"
"2016/02/23","177.2100","5982993.0000","176.1600","181.7300","173.6800"
"2016/02/22","177.7400","5055340.0000","170.1200","178.9100","169.8500"
"2016/02/19","166.5800","2955832.0000","163.6600","167.4900","162.5000"
"2016/02/18","166.7700","3883107.0000","172.4200","172.9500","164.7700"
"2016/02/17","168.6800","5820264.0000","159.0000","169.3400","156.6800"
"2016/02/16","155.1700","5561638.0000","158.7000","162.9500","154.1100"
"2016/02/12","151.0400","7233264.0000","155.0000","157.0100","143.7000"
"2016/02/11","150.4700","14236900.0000","152.0000","163.2600","147.0000"
"2016/02/10","143.6700","10104690.0000","150.5000","154.9700","141.7400"
"2016/02/09","148.2500","8639661.0000","142.3200","159.7900","141.0500"
"2016/02/08","147.9900","9306754.0000","157.1050","157.1500","146.0000"
"2016/02/05","162.6000","9434495.0000","171.3000","173.0000","157.7442"
"2016/02/04","175.3300","4379442.0000","170.7000","175.9800","166.9900"
"2016/02/03","173.4800","7927640.0000","183.5900","183.9400","170.1800"
"2016/02/02","182.7800","5764817.0000","192.4200","193.1200","180.2300"
"2016/02/01","196.9400","5295685.0000","188.7600","199.5200","182.7500"
"2016/01/29","191.2000","2848929.0000","189.9500","193.7400","188.0800"
"2016/01/28","189.7000","4586328.0000","190.7900","191.2800","182.4100"
"2016/01/27","188.0700","3577353.0000","192.3800","193.2600","185.7700"
"2016/01/26","193.5600","4956918.0000","196.7000","197.8200","188.8800"
"2016/01/25","196.3800","2695408.0000","200.0600","203.5700","195.8800"
"2016/01/22","202.5500","3122066.0000","204.8010","205.5000","199.0300"
"2016/01/21","199.9700","3164424.0000","201.5500","203.2300","195.0200"
"2016/01/20","198.7000","5826110.0000","199.4000","201.2800","191.2500"
"2016/01/19","204.7200","4031271.0000","208.7100","210.4700","200.7800"
"2016/01/15","204.9900","5325773.0000","198.9700","205.0700","197.2500"
"2016/01/14","206.1800","6490579.0000","202.2100","210.0000","193.3800"
"2016/01/13","200.3100","4120993.0000","212.0100","212.6500","200.0000"
"2016/01/12","209.9700","3079051.0000","211.6000","213.7395","205.3100"
"2016/01/11","207.8500","4090843.0000","214.0100","214.4500","203.0000"
"2016/01/08","211.0000","3572360.0000","217.8600","220.4400","210.7700"
"2016/01/07","215.6500","3550704.0000","214.1900","218.4400","213.6700"
"2016/01/06","219.0400","3774353.0000","220.0000","220.0500","215.9800"
"2016/01/05","223.4300","3185525.0000","226.3600","226.8900","220.0000"
"2016/01/04","223.4100","6823510.0000","230.7200","231.3800","219.0000"
"2015/12/31","240.0100","2713817.0000","238.5100","243.4500","238.3700"
"2015/12/30","238.0900","3694448.0000","236.6000","243.6340","235.6707"
"2015/12/29","237.1900","2402438.0000","230.0600","237.7200","229.5470"
"2015/12/28","228.9500","1900171.0000","231.4900","231.9800","225.5400"
"2015/12/24","230.5700","710277.0000","230.5600","231.8800","228.2800"
"2015/12/23","229.7000","1551031.0000","232.1800","233.4500","228.1300"
"2015/12/22","229.9500","1958836.0000","234.9900","236.5500","229.6300"
"2015/12/21","232.5600","1951581.0000","231.6900","235.8300","231.0800"
"2015/12/18","230.4600","3008057.0000","232.8900","235.9000","229.2900"
"2015/12/17","233.3900","3294460.0000","233.9400","237.7600","229.8149"
"2015/12/16","234.5100","5100443.0000","222.1000","234.8800","220.7300"
"2015/12/15","221.0900","2241686.0000","221.8200","222.2200","218.0000"
"2015/12/14","218.5800","2827797.0000","217.5100","220.9200","214.8700"
"2015/12/11","217.0200","3259114.0000","225.2400","225.7500","216.6400"
"2015/12/10","227.0700","2070088.0000","224.7100","228.4900","223.6400"
"2015/12/09","224.5200","3057036.0000","226.7000","227.5000","220.7200"
"2015/12/08","226.7200","2682259.0000","227.5200","228.8000","224.2000"
"2015/12/07","231.1300","3140864.0000","227.7000","235.6300","226.1500"
"2015/12/04","230.3800","2572014.0000","232.4600","233.2700","227.6600"
"2015/12/03","232.7100","2937233.0000","235.4800","237.4500","230.0000"
"2015/12/02","231.9900","2980644.0000","237.0000","238.6000","231.2300"
"2015/12/01","237.1900","3728562.0000","231.0600","238.0000","231.0500"
"2015/11/30","230.2600","2591205.0000","231.7900","234.2800","229.0800"
"2015/11/27","231.6100","1949353.0000","231.0600","232.2500","227.0100"
"2015/11/25","229.6400","3986945.0000","221.3400","230.8250","220.3750"
"2015/11/24","218.2500","2478389.0000","215.3700","221.0000","215.0000"
"2015/11/23","217.7500","2525196.0000","217.3500","219.1800","214.6798"
"2015/11/20","220.0100","4394199.0000","223.4900","225.0000","213.5800"
"2015/11/19","221.8000","2499593.0000","220.5400","226.1900","220.3000"
"2015/11/18","221.0700","2810200.0000","214.5000","221.3800","212.5200"
"2015/11/17","214.0000","2148326.0000","215.2000","216.0000","211.4000"
"2015/11/16","214.3100","2920362.0000","206.0900","214.9800","205.8000"
"2015/11/13","207.1900","3423139.0000","212.9500","212.9900","206.5200"
"2015/11/12","212.9400","2913511.0000","217.8500","219.0000","212.6600"
"2015/11/11","219.0800","3337501.0000","217.7700","219.4800","213.6300"
"2015/11/10","216.5000","4612408.0000","223.4800","223.7000","216.0800"
"2015/11/09","225.3300","3846179.0000","232.9900","232.9900","224.3100"
"2015/11/06","232.3600","2444264.0000","230.7000","233.3590","229.5000"
"2015/11/05","231.7700","4494944.0000","230.5800","234.5843","229.1900"
"2015/11/04","231.6300","12713530.0000","227.0000","232.7400","225.2000"
"2015/11/03","208.3500","8065091.0000","213.8500","214.4400","207.7500"
"2015/11/02","213.7900","3924514.0000","208.9200","215.8000","207.2200"
"2015/10/30","206.9300","4432433.0000","210.4000","211.6300","203.8900"
"2015/10/29","211.6300","1794743.0000","211.7500","213.7481","210.6400"
"2015/10/28","212.9600","2726880.0000","211.3100","213.4500","208.3000"
"2015/10/27","210.3500","3512832.0000","214.8400","217.1000","207.5100"
"2015/10/26","215.2600","3388227.0000","211.3800","215.8800","210.0000"
"2015/10/23","209.0900","4226411.0000","215.0000","215.3500","207.6900"
"2015/10/22","211.7200","2818801.0000","211.5600","215.7500","209.4000"
"2015/10/21","210.0900","4177956.0000","211.9900","214.8100","208.8000"
"2015/10/20","213.0300","14877020.0000","227.7200","228.6000","202.0000"
"2015/10/19","228.1000","2506836.0000","226.5000","231.1500","224.9400"
"2015/10/16","227.0100","4327574.0000","223.0400","230.4805","222.8700"
"2015/10/15","221.3100","2835920.0000","216.4300","221.7300","213.7000"
"2015/10/14","216.8800","3094436.0000","220.6700","220.9500","215.4300"
"2015/10/13","219.2500","5168162.0000","213.2800","222.5220","211.1300"
"2015/10/12","215.5800","3816171.0000","222.9900","223.0000","215.2700"
"2015/10/09","220.6900","6153754.0000","220.9300","224.3700","218.3600"
"2015/10/08","226.7200","6125994.0000","230.0800","230.7200","221.3100"
"2015/10/07","231.9600","6804433.0000","236.6300","237.7000","229.1200"
"2015/10/06","241.4600","5234679.0000","240.0000","243.0300","235.5800"
"2015/10/05","246.1500","3684490.0000","248.8400","249.8400","244.1300"
"2015/10/02","247.5700","4407615.0000","235.6000","247.7000","234.9300"
"2015/10/01","239.8800","4568261.0000","247.5100","248.5000","237.1300"
"2015/09/30","248.4000","4925751.0000","252.0000","252.4000","242.3400"
"2015/09/29","246.6500","3695972.0000","250.4600","254.7300","245.4600"
"2015/09/28","248.4300","4893113.0000","257.3500","259.7900","246.6100"
"2015/09/25","256.9100","3771395.0000","266.6100","266.9100","256.1500"
"2015/09/24","263.1200","3442668.0000","259.5300","263.4500","256.2100"
"2015/09/23","261.0600","2597170.0000","261.9500","262.0800","257.5838"
"2015/09/22","260.9400","3660643.0000","259.0300","262.6500","255.8700"
"2015/09/21","264.2000","6114615.0000","263.9800","271.5700","255.8000"
"2015/09/18","260.6200","3760644.0000","257.9600","263.8200","257.5000"
"2015/09/17","262.0700","3575221.0000","263.9600","265.5000","260.6900"
"2015/09/16","262.2500","4405706.0000","253.0400","262.8800","252.8800"
"2015/09/15","253.5700","2931607.0000","252.7500","254.6000","249.5000"
"2015/09/14","253.1900","2885610.0000","251.1000","254.2500","249.6700"
"2015/09/11","250.2400","2346802.0000","247.6400","250.2400","244.7300"
"2015/09/10","248.4800","2706874.0000","247.2300","250.7231","245.3300"
"2015/09/09","248.9100","3384981.0000","252.0500","254.2500","248.3030"
"2015/09/08","248.1700","3129871.0000","245.0500","249.1600","244.0500"
"2015/09/04","241.9300","3687456.0000","240.8900","244.0900","238.2000"
"2015/09/03","245.5700","4184808.0000","252.0600","252.0800","245.0000"
"2015/09/02","247.6900","4590857.0000","245.3000","247.8800","239.7800"
"2015/09/01","238.6300","5443901.0000","240.3400","246.0000","236.9700"
"2015/08/31","249.0600","4688373.0000","245.6200","254.9500","245.5100"
"2015/08/28","248.4800","5507336.0000","241.8600","251.4500","241.5700"
"2015/08/27","242.9900","7645773.0000","231.0000","244.7500","230.8100"
"2015/08/26","224.8400","4951300.0000","227.9300","228.0000","215.5100"
"2015/08/25","220.0300","4313679.0000","230.5200","230.9000","219.1200"
"2015/08/24","218.8700","9562484.0000","202.7900","231.4000","195.0000"
"2015/08/21","230.7700","6578435.0000","236.0000","243.7999","230.5100"
"2015/08/20","242.1800","4892170.0000","252.0600","254.5600","241.9000"
"2015/08/19","255.2500","3598937.0000","260.3300","260.6500","255.0200"
"2015/08/18","260.7200","4186051.0000","255.3800","260.9500","253.5601"
"2015/08/17","254.9900","7168396.0000","255.5600","256.5900","250.5100"
"2015/08/14","243.1500","4360693.0000","247.2400","247.9300","241.7700"
"2015/08/13","242.5100","4683330.0000","239.8600","246.4800","239.1200"
"2015/08/12","238.1700","3730138.0000","235.0000","239.7700","232.7400"
"2015/08/11","237.3700","4260892.0000","237.1500","239.3000","234.4400"
"2015/08/10","241.1400","4179307.0000","238.1500","242.9700","236.0500"
"2015/08/07","242.5100","5069602.0000","243.5800","243.7300","238.3900"
"2015/08/06","246.1300","14617820.0000","249.5400","255.0000","236.1200"
"2015/08/05","270.1300","5969245.0000","263.5800","271.0000","260.4000"
"2015/08/04","266.2800","2336152.0000","260.0100","266.7200","258.3400"
"2015/08/03","259.9900","2547164.0000","266.2900","266.7099","257.0700"
"2015/07/31","266.1500","2218004.0000","267.6000","269.3599","265.1230"
"2015/07/30","266.7900","2030605.0000","262.6900","266.9400","262.1100"
"2015/07/29","263.8200","2782886.0000","264.2700","267.8900","262.0000"
"2015/07/28","264.8200","3879330.0000","255.7500","265.4000","251.8373"
"2015/07/27","253.0100","4688874.0000","262.4300","264.4321","250.7900"
"2015/07/24","265.4100","2834521.0000","267.3800","271.0900","263.9200"
"2015/07/23","267.2000","2222481.0000","269.6500","269.9000","265.2700"
"2015/07/22","267.8700","3097326.0000","261.2700","269.4400","260.8600"
"2015/07/21","266.7700","6091632.0000","270.0500","273.5000","266.5500"
"2015/07/20","282.2600","4969754.0000","275.0000","286.6500","272.5400"
"2015/07/17","274.6600","4996689.0000","272.5000","275.5400","268.2500"
"2015/07/16","266.6800","1598253.0000","264.2200","267.2000","263.1600"
"2015/07/15","263.1400","2006860.0000","266.7400","267.4900","262.0800"
"2015/07/14","265.6500","1905569.0000","262.1000","265.9899","260.5100"
"2015/07/13","262.1600","2951397.0000","262.2500","262.5500","256.0500"
"2015/07/10","259.1500","2605215.0000","262.2200","263.0000","257.8200"
"2015/07/09","257.9200","3329764.0000","259.0800","262.9500","256.7900"
"2015/07/08","254.9600","6212610.0000","259.3200","260.8000","254.3100"
"2015/07/07","267.8800","6096385.0000","275.0000","275.2000","260.7700"
"2015/07/06","279.7200","4109259.0000","278.8800","281.6900","276.3000"
"2015/07/02","280.0200","7155585.0000","280.1950","282.4500","273.3100"
"2015/07/01","269.1500","2100019.0000","271.1100","272.6200","267.8503"
"2015/06/30","268.2600","3084435.0000","264.8000","270.9200","264.0000"
"2015/06/29","262.0200","3471452.0000","261.9500","265.9500","260.7000"
"2015/06/26","267.0900","3829660.0000","268.8900","269.1100","266.0000"
"2015/06/25","268.7900","2844993.0000","266.4500","271.4100","265.2500"
"2015/06/24","265.1700","2411492.0000","266.9800","267.3500","263.7200"
"2015/06/23","267.6700","3864602.0000","260.3200","268.0000","258.5700"
"2015/06/22","259.7900","4559072.0000","262.1500","264.4000","255.6900"
"2015/06/19","262.5100","2458900.0000","262.4000","263.8000","260.1000"
"2015/06/18","261.8900","2781441.0000","262.0000","263.4600","260.0200"
"2015/06/17","260.4100","5500560.0000","252.1700","264.3600","252.0200"
"2015/06/16","253.1200","1980918.0000","250.1300","253.4400","249.0950"
"2015/06/15","250.3800","2182932.0000","249.7000","251.2800","246.0100"
"2015/06/12","250.6900","1418457.0000","250.2100","253.4600","250.2100"
"2015/06/11","251.4100","2040973.0000","253.2600","254.3700","250.4300"
"2015/06/10","250.7000","3452631.0000","251.9000","254.0000","248.5000"
"2015/06/09","256.0000","2596059.0000","255.4000","257.7400","254.1400"
"2015/06/08","256.2900","5006944.0000","250.8500","258.7500","250.3100"
"2015/06/05","249.1400","3019837.0000","246.0000","249.7000","245.6800"
"2015/06/04","245.9200","2425588.0000","247.5000","249.3000","245.7100"
"2015/06/03","248.9900","1778102.0000","248.2000","250.7200","247.0100"
"2015/06/02","248.3500","2129438.0000","248.9200","249.4000","246.3000"
"2015/06/01","249.4500","2502238.0000","251.4100","251.6000","247.4700"
"2015/05/29","250.8000","3785112.0000","251.0000","252.8677","249.4300"
"2015/05/28","251.4500","3646063.0000","247.0300","251.8000","245.0500"
"2015/05/27","247.4300","3403988.0000","248.5100","249.5000","245.5500"
"2015/05/26","247.4550","3490996.0000","247.6800","252.0000","246.5000"
"2015/05/22","247.7300","2219309.0000","245.3800","248.6000","245.0100"
"2015/05/21","245.6200","1966567.0000","243.0300","246.6200","242.3574"
"2015/05/20","244.3500","3749479.0000","247.1300","247.7400","241.3721"
"2015/05/19","247.1400","3668199.0000","248.4300","251.0000","246.1500"
"2015/05/18","248.7500","3349931.0000","247.0000","249.9000","246.0000"
"2015/05/15","248.8400","4519337.0000","243.9300","249.4000","242.5000"
"2015/05/14","244.1000","2847083.0000","244.8200","244.8900","241.2500"
"2015/05/13","243.1800","5432689.0000","247.6100","248.3000","242.2500"
"2015/05/12","244.7400","6345797.0000","240.1100","246.3500","238.1900"
"2015/05/11","239.4900","5663800.0000","236.2900","242.8800","235.3100"
"2015/05/08","236.6100","4665445.0000","235.9900","238.4099","233.7000"
"2015/05/07","236.8000","9439902.0000","221.0000","237.4800","220.2500"
"2015/05/06","230.4300","5083776.0000","234.1000","234.4700","228.2000"
"2015/05/05","232.9500","5782731.0000","237.7600","239.5000","229.1300"
"2015/05/04","230.5100","4427259.0000","228.1800","234.7300","227.1100"
"2015/05/01","226.0300","5276924.0000","229.9400","231.7700","220.4050"
"2015/04/30","226.0500","3892230.0000","230.3900","232.8900","225.1700"
"2015/04/29","232.4500","3931287.0000","230.0500","234.9700","227.6300"
"2015/04/28","230.4800","6080178.0000","234.7500","235.5000","228.0300"
"2015/04/27","231.5500","11659100.0000","222.5600","238.7500","222.0000"
"2015/04/24","218.4250","2426356.0000","220.5000","220.8000","218.0100"
"2015/04/23","218.6000","4408384.0000","218.2700","221.4800","217.1501"
"2015/04/22","219.4400","7855513.0000","212.5000","221.8800","211.6900"
"2015/04/21","209.4100","3416177.0000","205.8000","210.7500","204.3100"
"2015/04/20","205.2700","2558913.0000","206.7800","207.8500","203.8500"
"2015/04/17","206.7900","2465551.0000","204.9900","206.8800","203.5000"
"2015/04/16","206.7000","1657018.0000","207.7000","209.1700","206.2900"
"2015/04/15","207.8300","1943802.0000","207.4600","209.5900","206.6000"
"2015/04/14","207.4600","3019087.0000","208.5700","209.4900","205.5000"
"2015/04/13","209.7800","3757220.0000","210.4350","213.0000","209.0500"
"2015/04/10","210.9000","4020850.0000","209.8500","211.6500","209.0000"
"2015/04/09","210.0900","3779853.0000","208.4300","210.3700","206.1200"
"2015/04/08","207.6700","6279713.0000","208.2000","210.9000","205.8700"
"2015/04/07","203.2500","4340295.0000","202.5100","205.0600","201.1400"
"2015/04/06","203.1000","12422770.0000","198.0000","207.7500","197.5000"
"2015/04/02","191.0000","5004742.0000","190.2300","193.2300","190.0000"
"2015/04/01","187.5900","3791479.0000","188.7000","192.3000","186.0500"
"2015/03/31","188.7700","5017950.0000","193.5300","193.7600","188.4100"
"2015/03/30","190.5700","10062310.0000","185.8500","192.2500","181.8000"
"2015/03/27","185.0000","8596563.0000","189.0700","189.2899","181.4000"
"2015/03/26","190.4050","4120184.0000","193.9200","194.7900","189.7000"
"2015/03/25","194.3000","5721582.0000","198.2700","198.5900","192.7000"
"2015/03/24","201.7200","3640866.0000","201.5800","203.7900","199.7500"
"2015/03/23","199.6300","2622492.0000","198.5000","200.5000","197.4700"
"2015/03/20","198.0800","4250076.0000","197.4500","198.9900","195.6210"
"2015/03/19","195.6500","8468846.0000","202.0000","204.5900","194.5300"
"2015/03/18","200.7100","4796873.0000","194.9600","200.8800","193.1100"
"2015/03/17","194.7300","4890265.0000","195.4300","198.7100","193.9400"
"2015/03/16","195.7000","5617028.0000","192.0000","195.9100","189.8000"
"2015/03/13","188.6800","5421293.0000","188.9500","191.7500","187.3200"
"2015/03/12","191.0700","4139769.0000","193.7500","194.4500","189.7500"
"2015/03/11","193.7400","4968406.0000","191.1500","196.1800","191.0100"
"2015/03/10","190.3200","5539041.0000","188.4600","193.5000","187.6000"
"2015/03/09","190.8800","6732511.0000","194.3900","194.4900","188.2500"
"2015/03/06","193.8800","6705451.0000","199.2100","200.7500","192.1510"
"2015/03/05","200.6300","4870131.0000","202.8500","206.1900","200.1500"
"2015/03/04","202.4350","4215255.0000","199.2500","202.5200","197.2100"
"2015/03/03","199.5600","4430800.0000","196.8100","200.2435","195.3200"
"2015/03/02","197.3250","7910402.0000","202.7000","203.3400","195.8250"
"2015/02/27","203.3400","3871397.0000","206.9000","208.5500","202.8000"
"2015/02/26","207.1900","6468020.0000","204.0000","211.0900","202.2200"
"2015/02/25","203.7600","3907505.0000","204.9400","207.1400","202.5800"
"2015/02/24","204.1100","6587298.0000","207.2900","207.2900","201.7000"
"2015/02/23","207.3350","8487131.0000","215.6600","218.2000","206.3300"
"2015/02/20","217.1100","5978376.0000","210.7800","217.6000","209.8100"
"2015/02/19","211.7050","5137203.0000","205.0000","212.4400","203.7500"
"2015/02/18","204.4600","2710898.0000","204.1700","206.1700","202.6000"
"2015/02/17","204.3500","3964555.0000","205.7000","205.7000","201.5000"
"2015/02/13","203.7700","6148207.0000","202.9000","205.9900","200.9100"
"2015/02/12","202.8800","15626830.0000","193.5700","203.0882","193.2800"
"2015/02/11","212.8000","9053083.0000","212.2100","214.7400","207.2800"
"2015/02/10","216.2900","5348862.0000","217.5500","220.5000","215.0000"
"2015/02/09","217.4800","3469776.0000","215.3800","217.9300","211.9900"
"2015/02/06","217.3600","3235856.0000","222.0000","223.4000","216.5001"
"2015/02/05","220.9900","3518316.0000","219.8800","225.4800","219.6380"
"2015/02/04","218.5500","3304417.0000","218.2900","221.4790","216.8000"
"2015/02/03","218.3600","4815834.0000","213.2200","220.3700","211.2700"
"2015/02/02","210.9400","4143850.0000","203.9700","211.9499","203.3000"
"2015/01/30","203.6000","3001268.0000","203.9600","207.4700","203.0000"
"2015/01/29","205.2000","3542577.0000","201.0700","205.9800","196.5000"
"2015/01/28","199.3700","3139481.0000","206.1100","206.3680","198.4200"
"2015/01/27","205.9800","2777926.0000","204.4200","208.0300","203.3000"
"2015/01/26","206.5500","3231121.0000","201.8300","208.6200","201.0500"
"2015/01/23","201.2900","3441052.0000","200.2900","203.5000","198.3300"
"2015/01/22","201.6200","4103753.0000","197.0000","203.2400","195.2000"
"2015/01/21","196.5700","4144121.0000","189.5500","198.6800","189.5100"
"2015/01/20","191.9300","4490681.0000","193.8700","194.1199","187.0400"
"2015/01/16","193.0700","3590855.0000","190.7000","194.4900","189.6500"
"2015/01/15","191.8700","5204777.0000","194.4900","195.7499","190.0000"
"2015/01/14","192.6900","11516340.0000","185.8300","195.2000","185.0000"
"2015/01/13","204.2500","4247704.0000","203.3200","207.6100","200.9110"
"2015/01/12","202.2100","5945607.0000","203.0500","204.4700","199.2500"
"2015/01/09","206.6600","4591310.0000","208.9200","209.9800","204.9600"
"2015/01/08","210.6150","3434901.0000","212.8100","213.7999","210.0100"
"2015/01/07","210.9500","2965330.0000","213.3500","214.7800","209.7800"
"2015/01/06","211.2800","6257651.0000","210.0600","214.2000","204.2100"
"2015/01/05","210.0900","5355485.0000","214.5500","216.5000","207.1626"
"2015/01/02","219.3100","4753239.0000","222.8700","223.2500","213.2600"
"2014/12/31","222.4100","2392947.0000","223.0900","225.6800","222.2500"
"2014/12/30","222.2300","2898272.0000","223.9900","225.6540","221.4000"
"2014/12/29","225.7100","2802982.0000","226.9000","227.9100","224.0200"
"2014/12/26","227.8200","3324437.0000","221.5100","228.5000","221.5000"
"2014/12/24","222.2600","1333518.0000","219.7700","222.5000","219.2500"
"2014/12/23","220.9700","4509545.0000","223.8100","224.3150","219.5242"
"2014/12/22","222.6000","4802547.0000","220.0000","224.0600","218.2600"
"2014/12/19","219.2900","6902061.0000","220.1900","220.4000","214.5000"
"2014/12/18","218.2600","7465122.0000","212.3800","218.4400","211.8000"
"2014/12/17","205.8200","7363036.0000","193.0600","206.6500","192.6500"
"2014/12/16","197.8100","8416179.0000","200.8900","203.6800","195.3700"
"2014/12/15","204.0400","5195647.0000","209.2900","209.8000","202.6700"
"2014/12/12","207.0000","7167174.0000","204.8200","211.6800","204.5000"
"2014/12/11","208.8800","6684459.0000","210.5300","215.4300","208.2300"
"2014/12/10","209.8400","7308173.0000","214.1300","216.7700","207.7000"
"2014/12/09","216.8900","9427065.0000","209.3400","217.7294","204.2700"
"2014/12/08","214.3600","9217376.0000","221.5400","224.8600","212.3400"
"2014/12/05","223.7100","6061390.0000","228.6700","229.3890","222.2600"
"2014/12/04","228.2800","3862801.0000","228.6000","230.9000","227.8100"
"2014/12/03","229.3000","5299675.0000","226.2500","229.7200","225.5000"
"2014/12/02","231.4300","5871559.0000","234.5700","234.8800","228.0000"
"2014/12/01","231.6400","8603799.0000","241.1600","242.4700","229.0100"
"2014/11/28","244.5200","2119688.0000","245.3500","246.6899","242.5200"
"2014/11/26","248.4400","1980832.0000","248.3400","249.0000","246.6003"
"2014/11/25","248.0900","3154710.0000","247.3500","249.7200","246.0905"
"2014/11/24","246.7200","4780202.0000","245.2000","247.6000","240.6400"
"2014/11/21","242.7800","7462672.0000","252.2100","252.7800","242.1700"
"2014/11/20","248.7100","3583496.0000","247.9500","250.9300","246.0000"
"2014/11/19","247.7400","7912956.0000","250.6100","251.8800","245.6000"
"2014/11/18","257.7000","4467427.0000","255.8600","259.9900","255.5100"
"2014/11/17","253.9800","4017356.0000","257.4900","259.0000","252.0200"
"2014/11/14","258.6800","6093385.0000","250.0000","258.8500","248.5000"
"2014/11/13","251.7000","6230288.0000","250.6200","255.7500","250.2500"
"2014/11/12","249.1000","5861639.0000","249.7200","252.3400","245.5800"
"2014/11/11","251.0800","7946898.0000","242.5500","251.8200","242.0000"
"2014/11/10","241.9300","4563814.0000","239.1100","242.8800","236.8000"
"2014/11/07","240.2000","5154893.0000","242.1900","242.8399","237.2000"
"2014/11/06","241.2200","15336550.0000","234.4900","246.6900","228.5000"
"2014/11/05","230.9700","8497418.0000","241.0000","241.3600","230.5300"
"2014/11/04","238.9300","3673632.0000","240.4900","242.3500","236.5300"
"2014/11/03","242.5900","4203208.0000","243.0000","247.5600","241.3200"
"2014/10/31","241.7000","3765160.0000","242.5100","243.1200","238.7500"
"2014/10/30","238.6600","3225881.0000","238.1400","240.5000","235.0600"
"2014/10/29","238.1000","4961013.0000","241.1300","241.5000","235.6400"
"2014/10/28","242.7700","10443900.0000","229.6000","244.6000","228.2500"
"2014/10/27","221.6700","9532988.0000","234.2500","234.6100","220.3100"
"2014/10/24","235.2400","3458805.0000","236.2700","237.8000","231.2000"
"2014/10/23","235.2900","3486305.0000","234.6550","236.2800","232.0000"
"2014/10/22","231.1000","4116243.0000","233.1900","237.3900","230.5600"
"2014/10/21","235.3400","4106596.0000","234.2700","235.3900","230.8000"
"2014/10/20","230.4700","3489785.0000","226.7200","232.4000","225.5100"
"2014/10/17","227.4800","10547970.0000","233.3800","234.7700","226.5500"
"2014/10/16","226.3500","5393830.0000","219.7200","229.9200","219.1000"
"2014/10/15","229.7000","9118331.0000","220.0000","230.9900","217.3200"
"2014/10/14","227.0600","7099492.0000","228.2500","232.4700","223.0000"
"2014/10/13","224.5900","11251400.0000","238.5700","238.9628","221.0000"
"2014/10/10","236.9100","12885920.0000","244.6400","245.8900","235.2000"
"2014/10/09","257.0100","7339097.0000","262.2500","265.5400","254.4000"
"2014/10/08","259.2800","5046873.0000","260.1000","262.8800","252.6400"
"2014/10/07","259.5700","4478558.0000","258.5300","261.4600","255.7300"
"2014/10/06","260.6200","7706193.0000","259.1300","262.4900","257.8000"
"2014/10/03","255.2100","5403599.0000","253.0600","256.5000","251.0330"
"2014/10/02","251.4200","8988300.0000","250.2000","252.7900","245.3600"
"2014/10/01","240.2400","5940566.0000","242.2000","242.6600","235.6500"
"2014/09/30","242.6800","4236096.0000","246.9200","247.6500","240.1249"
"2014/09/29","245.2600","4851868.0000","244.0000","248.6400","241.3800"
"2014/09/26","246.6000","3794912.0000","248.2500","249.7300","246.0700"
"2014/09/25","246.9500","4832853.0000","252.5200","254.9600","246.1000"
"2014/09/24","252.1400","3745005.0000","251.1200","252.8400","247.0400"
"2014/09/23","250.4100","5656567.0000","245.2200","253.8000","245.0000"
"2014/09/22","250.0300","8209186.0000","255.0000","256.0200","244.7100"
"2014/09/19","259.3200","6800975.0000","257.9900","261.4300","255.2700"
"2014/09/18","263.8200","3689477.0000","263.3600","265.6000","262.3200"
"2014/09/17","261.3800","5172994.0000","262.4100","264.7000","259.5000"
"2014/09/16","260.7400","8297454.0000","255.1500","262.4600","252.4200"
"2014/09/15","253.8600","16433840.0000","274.3700","274.4000","249.1300"
"2014/09/12","279.2000","3323300.0000","280.5000","282.3900","277.0000"
"2014/09/11","280.3100","3761617.0000","280.4600","284.7900","278.6300"
"2014/09/10","281.1000","3776593.0000","279.5000","281.4100","273.6600"
"2014/09/09","278.4800","4556123.0000","282.9900","285.4900","277.0000"
"2014/09/08","282.1100","5495160.0000","277.6200","284.8800","277.5227"
"2014/09/05","277.3900","11163820.0000","282.5500","282.9000","272.5100"
"2014/09/04","286.0400","8266173.0000","284.0100","291.4200","280.4000"
"2014/09/03","281.1900","6766420.0000","287.6700","288.0000","280.1000"
"2014/09/02","284.1200","9782339.0000","275.5000","284.8900","274.3000"
"2014/08/29","269.7000","6436176.0000","268.7000","272.0000","267.5100"
"2014/08/28","263.8600","2843648.0000","261.8900","264.4800","261.6400"
"2014/08/27","263.2500","2983830.0000","263.5000","264.2400","260.2900"
"2014/08/26","261.7400","3812541.0000","264.9800","265.5000","261.6600"
"2014/08/25","262.5500","4304272.0000","258.1900","263.6800","258.1900"
"2014/08/22","256.7800","2833061.0000","254.5400","256.9499","252.6100"
"2014/08/21","254.3400","2910671.0000","256.5200","258.8000","253.2600"
